8.2.1;;;;
Fire;Ignite;FIREIgn;Fire ignites, including matches, lighters. That initial spark of ignition of a fire.;Ablaze, Aflame, Arouse, Arson, Asbestos, Combust, Combusted, Combustible, Conflagrate, Emblaze, Enflame, Erupt, Fanned, Fanning, Fire, Flame, Flammable, Ignitable, Ignite, Ignited, Igniter, Ignitor, Incite, Inflame, Inflammable, Initiate, Light, Lighter, Match, Reignite, Set, Spark, Stimulate, Trigger, Up, Zippo
Fire;Misc;FIREMisc;Fire sounds not fitting another category in this list.;Cinder, Cinders, Extinguisher, Miscellaneous
Fire;Sizzle;FIRESizz;Glowing red pokers, fuses, coal embers when extinguished, sauna rocks when water is poured on them. Glowing red hot.;Barbecue, Barbeque, Burn, Crackling, Fizzing, Frying, Fuse, Hissing, Pan, Poker, Popping, Searing, Sizzle, Sizzled, Sizzling, Sparkling
Fire;Torch;FIRETrch;Constant torches and torch movement, that phasey fire sound as a torch is moved around.;Beacon, Blazing, Brazier, Candlelight, Cresset, Firebrand, Firestick, Flambeau, Flaming, Flare, Flickering, Lamplighter, Sconce, Signal, Smothered, Smothering, Stick, Taper, Torchbearer, Torcher, Torching, Torchlight, Wick
Fire;Turbulent;FIRETurb;Wildly whooshing turbulent violent fire. Larger than just burning, think fire tornado. Extreme moving fire.;Backdraft, Blaze, Engulf, Fierce, Fierceness, Firestorm, Flame, Fury, Inferno, Swirl, Thrower, Tornado, Violence, Violent
Fire;Whoosh;FIREWhsh;Big whooshy fire events like a fireball through the air.;Backdraft, Blaze, Fireball, Flare, Molotov, Rush, Whooshed, Whooshing
Fireworks;Commercial;FRWKComr;Large commercial fireworks, mortars, as on the 4th of July. Full displays or single large mortars.;Aerial, Boom, Display, Firework, Independence, Kaboom, Mortar, Pyrotechnic, Pyrotechnical, Pyrotechnics, Rockets, Salute, Shell, Shells
Fireworks;Misc;FRWKMisc;Firework sounds not fitting another category in this list.;Miscellaneous
Fireworks;Recreational;FRWKRec;Small store-bought, recreational fireworks, firecrackers and roman candles and bottle rockets.;Bang, Blast, Bomb, Boom, Bottle, Candle, Cherry, Crackle, Firecracker, Fizz, Fountain, Jack, Jumping, M80, Pop, Popper, Rocket, Roman, Smoke, Snaps, Sparkler, Whizz
Foley;Cloth;FOLYClth;Used for 'performed' official and very clean Foley done to picture. For your own wild recordings use FOOTSTEPS and OBJECT categories.;Cape, Clothing, Dress, Fabric, Flap, Flutter, Jacket, Movement, Pants, Rustle, Shirt, Shorts, Skirt, Textile, Zuzz
Foley;Feet;FOLYFeet;Used for 'performed' official and very clean Foley done to picture. For your own wild recordings use FOOTSTEPS and OBJECT categories.;Foot, Footstep, Footsteps, Marching, Running, Scuff, Scuffling, Shoe, Sneaking, Sprinting, Step, Stomping, Surface, Tiptoeing, Trudging, Walking
Foley;Hands;FOLYHand;Used for 'performed' official and very clean Foley done to picture. For your own wild recordings use FOOTSTEPS and OBJECT categories.;Clapping, Flicking, Grab, Grasping, Handle, Pat, Patting, Rubbing, Scratching, Set, Shaking, Slapping, Snapping, Touching
Foley;Misc;FOLYMisc;Used for 'performed' official and very clean Foley done to picture. For your own wild recordings use FOOTSTEPS and OBJECT categories.;Miscellaneous
Foley;Prop;FOLYProp;Used for 'performed' official and very clean Foley done to picture. For your own wild recordings use FOOTSTEPS and OBJECT categories.;Objects, Prop, Props
Food & drink;Cooking;FOODCook;Things overtly related to cooking, baking, preparation, chopping.;Baked, Baking, Barbecuing, Blending, Boil, Boiled, Boiling, Broiling, Burning, Buttering, Canning, Caramelization, Catering, Chopping, Cookery, Cooking, Cookpot, Cuisine, Culinary, Decorating, Defrosting, Dicing, Fry, Gourmet, Grill, Grilling, Mixing, Pantry, Parboiling, Precooking, Preparation, Prepare, Preparing, Prepping, Recipe, Recipes, Reheating, Roasting, Salting, Sauteing, Sautéing, Saut√©, Seasoning, Sizzle, Slicing, Steam, Steaming, Stew, Stir, Stovetop, Whisking
Food & drink;Drinking;FOODDrnk;Specifically drinking, would also cover animals drinking, dogs lapping water, a horse drinking.;Alcohol, Ale, Beer, Beverage, Beverages, Booze, Boozing, Brew, Chai, Champagne, Chug, Chugging, Cider, Cocktail, Coffee, Coke, Cola, Consumed, Consuming, Consummation, Consumption, Drink, Drinkable, Drinker, Drinkers, Gatorade, Gin, Glug, Gulp, Gulping, Guzzling, Imbibe, Imbibing, Intoxication, Juice, Kombucha, Lemonade, Liquor, Liquoring, Margarita, Martini, Milk, Rum, Sip, Sipping, Slurp, Slurping, Soda, Swallow, Swallowing, Swig, Swilling, Tea, Tequila, Thirst, Thirsty, Tippling, Vodka, Whiskey, Wine
Food & drink;Eating;FOODEat;Specifically eating, would also cover animals eating, a dog eating or a horse eating. Swallowing, chewing.;Appetizer, Bite, Biting, Chew, Chewing, Chomp, Chow, Chowing, Consume, Consuming, Consumption, Crunch, Devouring, Digesting, Dine, Eat, Eaten, Edible, Feast, Feasting, Feed, Feeding, Feeds, Foods, Foodstuffs, Gobbling, Gorging, Gourmet, Grocery, Grub, Gullet, Hungry, Ingest, Ingesting, Ingestion, Lunch, Meal, Meals, Munch, Munching, Nibbling, Noshing, Nourishment, Nutrition, Nutritional, Partaking, Snack, Snacking, Supper, Swallow, Swallowing
Food & drink;Glassware;FOODGware;Glass and bottle movement, specifically at a restaurant or bar. Isolated glassware recordings.;Beaker, Beakers, Beer, Beverages, Bottle, Bottles, Carafe, Carafes, Champagne, Clink, Cup, Decanters, Flasks, Flute, Glass, Glasswares, Glasswork, Goblet, Goblets, Highball, Jug, Martini, Mug, Mugs, Pyrex, Shot, Stemware, Teacups, Tumbler, Vase, Vases, Wine, Wineglass, Wineglasses
Food & drink;Ingredients;FOODIngr;Nuts, seeds, grains, things like that. Raw food recordings often used for other design purposes, vegetable recordings. See also GORE-SOURCE.;Batter, Beans, Bread, Canned, Cereal, Cheese, Condiments, Contents, Cornstarch, Egg, Eggs, Flour, Food, Fruit, Ghee, Grain, Groceries, Herb, Herbs, Juice, Lard, Lentils, Maize, Meat, Milk, Nuts, Oats, Oleo, Pasta, Pepper, Preserves, Roux, Salt, Seeds, Spices, Suet, Sugar, Treacle, Vanilla, Vegetables, Yeast
Food & drink;Kitchenware;FOODKware;Pots and pans movement, big metal bowls, prep bowls.;Bakeware, Baking, Board, Bowl, Bread, Can, Chef's, Chopping, Colander, Cookie, Cookware, Corkscrew, Cup, Cutting, Dish, Fork, Frying, Grater, Kitchen, Knife, Knives, Ladle, Measuring, Mixing, Opener, Pan, Pans, Paring, Peeler, Pin, Pot, Pots, Rolling, Saucepan, Saucepans, Scissors, Serving, Shears, Sheet, Slotted, Spatula, Spoon, Spoons, Steamer, Stewpan, Stockpot, Strainer, Teakettle, Tongs, Utensil, Utility, Vegetable, Whisk, Wooden
Food & drink;Misc;FOODMisc;Food and Drink sounds not fitting another category in this list.;Banquet, Diet, Dieting, Epicurean, Fare, Garnish, Meal, Miscellaneous
Food & drink;Pour;FOODPour;Pouring liquid, water, beer, wine, champagne, etc. Some overlap with WATER-POUR, but specifically consumption liquids.;Alcohol, Ale, Bartender, Beer, Chai, Champagne, Cider, Cocktail, Coffee, Coke, Cola, Flow, Flowing, Gatorade, Gin, Juice, Kombucha, Lemonade, Margarita, Martini, Milk, Pour, Pouring, Rum, Serve, Slosh, Soda, Spill, Tea, Tequila, Vodka, Whiskey, Wine
Food & drink;Tableware;FOODTware;Silverware and/or plate movement, in a restaurant or dinner at home. GLASSWARE it's own subcategory.;Bowl, Bowls, Coasters, Cups, Cutlery, Dessert, Dinner, Dinnerware, Dishes, Flatware, Fork, Glasses, Knife, Mats, Napkin, Pepper, Place, Plates, Platter, Platters, Rings, Salad, Salt, Saucer, Saucers, Serving, Shaker, Silverware, Soup, Spoon, Sugar, Tablespoon, Teapots, Teaspoon, Tongs, Tray, Trays, Tureens, Utensils
Footsteps;Animal;FEETAnml;Individual animal footsteps, dog, elephant. Group animals like a herd or stampede to MOVEMENT-ANIMALS. See also FOOTSTEPS-HORSE,;Bolt, Buck, Clack, Claws, Clomp, Footfall, Footprints, Hoof, Hooves, Jump, Lope, March, Pace, Patter, Paw, Plod, Prance, Rear, Run, Scuff, Scurry, Scurrying, Shuffle, Skip, Sprint, Stamp, Stampede, Step, Steps, Stomp, Stride, Strut, Stumble, Thud, Tracks, Tramp, Tread, Walk
Footsteps;Creature;FEETCrea;Monster feet, Put dinosaur feet in here too, but also for small fantasy creatures.;Alien, Beast, Clack, Clomp, Creature, Dinosaur, Dragon, Footfall, March, Monster, Mythical, Pace, Patter, Plod, Scuff, Shuffle, Stamp, Step, Stomp, Stride, Thud, Tramp, Tread
Footsteps;Horse;FEETHors;All manner of horse feet, from single to running.;Canter, Cantering, Clack, Clip-Clop, Clomp, Clop, Clopping, Footfall, Gallop, Hoof, Hooves, March, Pace, Patter, Plod, Run, Scuff, Shuffle, Stamp, Step, Stomp, Stride, Thud, Tramp, Tread, Trot, Trots, Trotting, Walk
Footsteps;Human;FEETHmn;Human feet, any surface, barefoot, shoes, it all goes here.;Ambling, Clack, Climb, Clomp, Feet, Foot, Footfall, Footstep, Gallivanting, Hike, Hiking, Hobble, Hobbling, Hop, Jog, Jump, Limp, Limping, March, Marching, Meandering, Moseying, Pace, Pacing, Pad., Patter, Perambulating, Plod, Plodding, Promenading, Rambling, Roaming, Run, Running, Sashaying, Saunter, Sauntering, Schlepping, Scuff, Scuffling, Shambles, Shuffle, Shuffling, Skip, Sprint, Stamp, Step, Stepping, Stomp, Stomping, Stride, Striding, Stroll, Strolling, Swaggering, Thud, Tip-Toe, Tiptoe, Traipsing, Tramp, Tramping, Tread, Treading, Trekking, Trudging, Walk, Walking, Wandering
Footsteps;Misc;FEETMisc;Footstep sounds not fitting another category in this list.;Clack, Clomp, Footfall, March, Miscellaneous, Pace, Patter, Plod, Scuff, Shuffle, Stamp, Step, Stomp, Stride, Thud, Tramp, Tread
Games;Arcade;GAMEArcd;Not for arcade ambience, which would go under AMBIENCE-AMUSMENT, but for specific Pinball machines, upright video games, games of skill like Skeeball.;Air, Claw, Coin-Op, Crane, Dance, Foosball, Gallery, Game, Games, Hockey, Machine, Pacman, Pinball, Retro, Revolution, Shooting, Skee-Ball, Skeeball, Video, Whack-A-Mole
Games;Board;GAMEBoard;Board games with pieces, think Monopoly, Risk, chess, checkers.;Backgammon, Bingo, Boardgame, Checkerboard, Checkers, Chess, Chessboard, Clue, Cribbage, Dominoes, Game, Gameboard, Go, Mahjong, Mancala, Monopoly, Pieces, Risk, Roleplaying, Scrabble, Uno
Games;Casino;GAMECas;Casino slot machines, Keno machines, roulette, craps.;Baccarat, Betting, Blackjack, Cards, Craps, Dice, Keno, Machine, Machines, Money, Poker, Roulette, Shuffling, Slot, Video, Wheel
Games;Misc;GAMEMisc;Game sounds not fitting another category in this list. Cards would go here. Jenga.;a, Bag, Ball, Balloon, Basketball, Bean, Bottle, Bowl, Bowler, Break, Can, Clown, Coin, Crazy, Dart, Darts, Duck, Fish, Frog, Game, Goblet, High, Hoop, Knock-Down, Knockdown, Lucky, Milk, Miscellaneous, Number, Plate, Plinko, Pond, Prize, Ring, Roller, Roulette, Shoot, Shooting, Skee-Ball, Star, Strength, Striker, Test, the, Throw., Toss, Up, Water, Whack-a-Mole, Wheel, Wiffle, Your
Games;Video;GAMEVideo;Console video games from Atari to PS5, designed fake video games for consoles like Playstation.;360, 64, Atari, Console, Fortnite, Gameboy, Halo, Megadrive, Minecraft, Nintendo, One, Pacman, Playstation, Pong, PS4, PS5, PSP, Sega, SNES, Xbox, Zelda
Geothermal;Fumarole;GEOFuma;Geothermal steam vent. A hole, crack or fizzure releasing gases.;Fissure, Fumarole, Fumarolic, Gaseous, Geothermal, Hydrothermal, Solfatara, Steam, Steam Vent, Stufa, Sulfur, Sulphur, Thermal, Vent, Venthole, Vents, Volcanic, Yellowstone
Geothermal;Geyser;GEOGeyser;Geysers and eruptions, as you'd find in Yellowstone.;Basin, Blowhole, Boil, Boiling, Bubble, Bubbler, Erupt, Erupting, Eruption, Faithful, Geiser, Geothermal, Geothermic, Geyser, Geysir, Old, Scalding, Spout, Spouter, Spray, Strokkur, Thermal, Yellowstone
Geothermal;Lava;GEOLava;Lava flows, crackles, could be some overlap with FIRE, but overtly lava sounding things go here.;Basaltic, Basalts, Calderas, Cindery, Crackle, Craters, Fireballs, Flare, Flow, Igneous, Kilauea, Lava, Lave, Magma, Magmas, Magmatic, Molten, Pumices, Pyroclastic, Pyroclasts, Viscous, Volcan, Volcanically, Volcaniclastic, Volcanics, Volcano, Volcanoes, Volcanos, Vulcanian, Vulcanic, Vulcanism, Yellowstone
Geothermal;Misc;GEOMisc;Geothermal sounds not fitting another category in this list.;Bubbling, Geotherm, Geothermic, Hot, Hydroelectric, Hydroelectricity, Hydrogeologic, Hydrogeological, Hydrogeology, Hydronic, Hydropower, Hydrovolcanic, Hypothermal, Pool, Spring, Thermal, Thermic, Thermodynamic, Thermoelectric, Thermogenetic, Thermogenic, Thermogenous, Thermogeological, Thermological, Thermosyphon, Thermosyphons, Thermotic, Volcanogenic, Volcanological, Yellowstone
Geothermal;Mud pots;GEOMudpot;Mudpots and paint pots, popping liquidy mud sounds.;Bubble, Bubbling, Glop, Gurgling, Mud, Paint, Pit, Pot, Tar, Yellowstone
Glass;Break;GLASBrk;Glass singular breaks, so a bottle smash, or a window shatter.;Break, Bulletproof, Burst, Chip, Crack, Crush, Demolish, Destroy, Fracture, Fragment, Frosted, Glass, Laminated, Safety, Shatter, Smash, Snap, Splinter, Split, Stained, Tempered, Tinted, Window
Glass;Crash & debris;GLASCrsh;Glass crashes and debris, so multiple items crashing, and isolated glass shards and debris.;Broken, Bulletproof, Crash, Debris, Fragment, Fragments, Frosted, Laminated, Pieces, Remains, Rubble, Safety, Shard, Shards, Shattered, Splinters, Stained, Tempered, Tinted, Window
Glass;Friction;GLASFric;Glass friction, such as a scrape or squeak. Could be some overlap with GLASS-TONAL.;Abrasion, Bulletproof, Creak, Frosted, Grinding, Laminated, Rasping, Rubbing, Safety, Scrape, Scraping, Scratching, Screech, Screeching, Scuffing, Sliding, Squeak, Squeaking, Stained, Stress, Tempered, Tinted, Window
Glass;Handle;GLASHndl;Glass objects being handled, grabbing a bottle or glass. Some overlap with GLASS-MOVEMENT.;Bulletproof, Catch, Clasp, Clench, Clutch, Down, Embrace, Frosted, Grab, Grapple, Grasp, Grip, Handle, Hold, Laminated, Operate, Pickup, Pull, Safety, Seize, Set, Stained, Take, Tempered, Throw, Tinted, Toss, Use, Window
Glass;Impact;GLASImpt;Glass impacts without breaking, so a bottle hit that doesn't break, a bottle dropping to the ground but not breaking.;Bang, Banging, Blow, Bulletproof, Clink, Collide, Colliding, Drop, Frosted, Hit, Hitting, Impact, Impacting, Jolt, Knock, Laminated, Pound, Ram, Safety, Slam, Slamming, Smack, Smacking, Stained, Strike, Striking, Tempered, Thud, Tinted, Window
Glass;Misc;GLASMisc;Glass sounds not fitting another category in this list.;Bulletproof, Frosted, Laminated, Miscellaneous, Safety, Stained, Tempered, Tinted, Window
Glass;Movement;GLASMvmt;Glass movement, such as a case of bottles rattling, or a bottle rolling on the floor. See also GLASS-HANDLE.;Bulletproof, Chattering, Clanking, Clatter, Frosted, Jangle, Jiggling, Laminated, Ping, Rattle, Rattling, Roll, Rolled, Rolling, Safety, Shaking, Shifting, Sliding, Stained, Swaying, Swinging, Tempered, Tinted, Vibrating, Window
Glass;Tonal;GLASTonl;Glass tonal sounds, like bowed blass, a glass harmonica, or a bowed crystal bowl.;Blow, Bottle, Bowed, Bowl, Bulletproof, Crystal, Frequency, Frosted, Glass, Harmonic, Harmonica, Harmonics, Laminated, Melodic, Melodious, Musical, Ping, Pitch, Resonance, Resonant, Resonate, Ring, Safety, Shing, Sonorous, Sound, Stained, Tempered, Timbre, Tinkle, Tinkling, Tinted, Tonal, Tone, Window
Gore;Blood;GOREBlood;Gore blood sounds, dripping and flowing. Likely some overlap with LIQUID & MUD, but this for particularly 'gory' versions.;Artery, Bleed, Bleeding, Blood, Bloodborne, Bloodshed, Bloody, Cells, Circulatory, Clot, Coagulate, Drip, Flow, Globular, Gush, Hemoglobin, Hemorrhage, Ichor, Lifeblood, Plasma, Platelets, Red, Sanguine, Seep, Serum, Spray, Spurt, Transfusion, Vascular, White, Wound
Gore;Bone;GOREBone;Gore bones, bones crunching, snapping, break. Put creature JAW SNAPS here too.;Bone, Bonelike, Bonemeal, Boney, Bony, Break, Broken, Cartilages, Compound, Crunch, Femoral, Femur, Fracture, Gristle, Humerus, Jaw, Jawbone, Knuckle, Knucklebone, Ligament, Marrow, Rib, Shatter, Shinbone, Shinbones, Skeletal, Skeleton, Snap, Spinal, Spine, Tibia, Tooth
Gore;Burn;GOREBurn;Gore flesh sizzling, possible overlap with FIRE-SIZZLING, but this more exaggerated for flesh burning.;Acid, Blistered, Brand, Burned, Cauterize, Cauterized, Char, Charred, Peeling, Scald, Scalds, Scorch, Scorched, Sear, Searing, Singe, Singed, Sizzle
Gore;Flesh;GOREFlsh;Gore flesh tearing, ripping, peeling. Very graphic flesh sounds. A monster ripping someone apart.;Carcass, Carnal, Corpse, Corpses, Decaying, Flayed, Flaying, Flesh, Fleshiness, Fleshly, Fleshy, Gnaw, Gristle, Intestine, Meat, Muscle, Peel, Putrefying, Rend, Rip, Rotting, Sinew, Sinews, Sinewy, Skin, Skinless, Skinned, Skins, Tear, Tissue, Wound
Gore;Misc;GOREMisc;Gore sounds not fitting another category in this list.;Beheadings, Bloodbaths, Carnage, Decapitations, Disembowelment, Dismemberment, Dismemberments, Gore, Gory, Graphic, Gruesome, Gruesomeness, Macabre, Miscellaneous, Mutilation, Offal, Remains, Scalpings, Slaughter, Viscera
Gore;Ooze;GOREOoze;Gore gross oozing liquid, open wounds, possible overlap with LIQUID categories, but this hyperreal and over the top.;Blob, Burbling, Bursting, Congeal, Congealed, Congealing, Discharge, Drippy, Emanate, Exude, Exuded, Exudes, Exuding, Flow, Gelatin, Gobs, Goo, Goopy, Guck, Gunk, Gushes, Jelly, Liquidy, Muck, Mucus, Mush, Ooze, Oozy, Permeate, Pus, Putrefy, Putrefying, Putrescence, Putrescent, Putrid, Seep, Seeped, Seeping, Seeps, Slime, Sliminess, Slithering, Sludge, Slurry, Spewing, Splattered, Spurting, Squishy, Suppurate, Suppurating, Syrup, Viscous
Gore;Source;GORESrce;Recordings meant as source for GORE sounds, smashing a watermelon, stabbing a pumpkin, etc.;Arteries, Bones, Brain, Cartilage, Cord, Entrails, Eyeballs, Guts, Intestines, Ligaments, Limbs, Matter, Muscles, Organs, Raw, Skin, Skull, Source, Spinal, Teeth, Tendons, Veins
Gore;Splat;GORESplt;Gore splats, gross splats of gooey stuff. A body or head exploding and hitting the wall. Hyperreal.;Gack, Glob, Globs, Glop, Goo, Goop, Goosh, Intestine, Juicy, Organ, Plop, Plopping, Plops, Poop, Smear, Snot, Spack, Spattered, Spatters, Spittle, Splatter, Splattered, Splatters, Splatting, Splodge, Splodges, Splosh, Splotch, Splotched, Splotches, Splotching, Squish
Gore;Squish;GORESqsh;Gore squishes, disgusting squishes or flesh and organs. A dinosaur stepping on a person and squishing them.;Compress, Goosh, Intestine, Juicy, Macerate, Mash, Mashed, Mashing, Moosh, Mush, Mushed, Mushy, Organ, Slop, Splat, Squash, Squashed, Squashing, Squashy, Squeezed, Squeezes, Squeezing, Squelch, Squelchy, Squidge, Squiggle, Squirty, Squish, Squishing, Squishy
Gore;Stab;GOREStab;Gore sharp stabs and sword pulls. That classic sound of someone being impaled. More crunchy than a SQUISH.;Arrow, Behead, Cut, Dagger, Decapitate, Disembowel, Dismember, Eviscerate, Flay, Impale, Impaling, Jab, Jabbed, Jabbing, Jugular, Knife, Knifed, Knifing, Mutilate, Needle, Penetrate, Pierce, Poke, Prod, Puncture, Shank, Skewer, Slash, Slashing, Slice, Spear, Spike, Stab, Sword, Syringe, Thrust, Vorpal
Guns;Antique;GUNAntq;Old black powder weapons, muskets.;Arquebus, Arquebuses, Black, Blunderbuss, Breechloader, Breechloaders, Breechloading, Caplock, Carabine, Civil, Derringer, Derringers, Firearms, Firelock, Flintlock, Gatling, Gun, Gunflint, Harquebus, Historical, Lockplate, Lockwork, Long, Matchlock, Matchlocks, Musket, Musketeer, Musketry, Muskets, Muzzleloader, Muzzleloaders, Muzzleloading, Old, Old-Fashioned, Pepperbox, Powder, Powderhorn, Revolutionary, Rifle, Sixgun, Sixguns, Traditional, Victorian, Vintage, War, West, Wheellock, WWI, WWII
Guns;Artillery;GUNArtl;Modern big guns, guns that launch shells. Not CANNONS which have their own group.;Anti-Aircraft, Anti-Tank, Antiaircraft, Antiarmor, Antitank, Armaments, Artillerie, Artillery, Ballistics, Bazooka, Cannon, Field, Firepower, Heavy, Howitzer, Howitzers, Incoming, Launcher, Light, Missile, Mortar, Mortars, Munitions, Naval, Ordnance, Rocket, Shellfire, Shelling, Tank, Volley, Weapons
Guns;Automatic;GUNAuto;Fully automatic capable weapons, even when firing singly. Machine guns.;Ak-47, AK47, Automatic, Firearms, Full-Auto, Gatlin, Gatling, Gun, Kalashnikov, M16, M1919, M249, Machine, Maxim, Minigun, Sten, Submachine, Submachinegun, Tommy, Uzi
Guns;Cannon;GUNCano;Pirate and Civil War cannons, for modern artillery see GUNS-ARTILLERY.;Ball, Barrel, Black, Blast, Cannonade, Cannonades, Cannonball, Cannonballs, Cannoneer, Cannoneers, Cannonry, Fuse, Gunpowder, Pirate, Powder, Primer, Projectile, Shot, Siege
Guns;Handle;GUNHndl;Alongside GUN-MECHANISM, but specifically gun handling, grabs, holstering, dropping, catching.;Catch, Chambering, Clearing, Clip, Cock, Cocking, Discharge, Draw, Drawing, Drop, Dry-Fire, Dry-Firing, Ejecting, Grab, Grasp, Grip, Gun, Gunstock, Handgrip, Handle, Hold, Holster, Holstering, Load, Loading, Throw, Toss, Unloading
Guns;Hitech;GUNTech;Not quite a sci-fi Laser Gun, but something more advanced than a normal gun, a rail gun for example.;7, Biometric, Bond, Firearms, Gun, James, Night, Rail, Scope, Smart, Spy, Vision
Guns;Mechanism;GUNMech;Gun various mechanical sounds, clips, cocking, bolt slides.;Assembly, Barrel, Bolt, Brake, Bullet, Buttplate, Chamber, Clip, Cock, Cocking, Cylinder, Firearms, Firing, Flash, Grip, Guard, Gun, Hammer, Loading, Magazine, Mechanics, Mechanism, Muzzle, Pin, Pistol, Rattle, Release, Safety, Sear, Slide, Stock, Stop, Suppressor, Trigger
Guns;Misc;GUNMisc;Gun sounds not fitting another category in this list. BULLETS has its own category.;Air, Firearms, Flare, Paintball
Guns;Pistol;GUNPis;Handguns and pistols.;&, 9mm, Beretta, Browning, Colt, Double-Action, Firearms, Glock, Handgun, Handguns, Luger, Pistol, Pistole, Pistolet, PPK, Revolver, Revolvers, Ruger, Sauer, Semi-Automatic, Sidearm, Sig, Single-Action, Six-Shooter, Smith, Starter, Walther, Wesson
Guns;Rifle;GUNRif;Rifles, single shot and semi-automatic.;AK-47, AR-15, Arisaka, Assault, Bolt-Action, Breechloader, Carabine, Carbine, Carbines, Casull, Firearms, Garand, Gun, Hunting, Lever-Action, Long, Luger, M1, M16, Mauser, Powell, Remington, Riffle, Rifle, Rifleman, Riflemen, Riflery, Rimfire, Ruger, Semi-Automatic, Sniper, Sporting, Winchester
Guns;Shotgun;GUNShotg;Shotguns, single, dual, pump.;Barrel, Break-Action, Coach, Double, Double-Barreled, Gun, Mossberg, Over-Under, Pump-Action, Sawed-Off, Scattergun, Shotgun, Slug, Winchester
Guns;Suppressed;GUNSupr;Silenced Weapons, silencers.;7, Assassin, Bond, James, Rifle, Silenced, Silencer, Sniper, Spy
Horns;Air powered;HORNAir;Air horns, as in handheld compressed air horns, huge factory air horns. A fog horn. BOATS-HORN has it's own category for ship and ferry horns, as does TRAINS-HORN.;Air, Factory, Fog
Horns;Celebration;HORNCele;Party horns, from small party horns to vuvuzelas.;Bugle, Ceremonial, Fanfare, Festive, Heraldic, Horns, Party, Processional, Toot, Triumphal, Trumpets, Victory, Vuvuzela
Horns;Misc;HORNMisc;Horn sounds not fitting another category in this list, for example hunting calls. Not brass musical instruments which has it's own category in MUSICAL.;Bugle, Call, Duck, Elk, Fox, Hunting
Horns;Traditional;HORNTrad;Rams horns, conches, alpine horns, old traditional horns, medieval battle horns.;Alpenhorn, Alphorn, Alpine, Battle, Bugle, Conch, Hunting, Shell, Shofar, War
Human;Blow;HMNBlow;Blowing air, blowing up a balloon, blowing out candles, etc. See also HUMAN-BREATH for less forceful breathing.;Adult, Blow, Child, Female, Male, Man, Person, Woman
Human;Breath;HMNBrth;Breathing, normal to heavy, big inhales, sighs.;Adult, Asphyxiate, Asthma, Breath, Breathing, Breaths, Child, Exhalation, Exhale, Exhaled, Exhales, Exhaling, Female, Gasp, Gasping, Heave, Huff, Huffing, Hyperventilate, Hyperventilating, Inhalation, Inhale, Inhaled, Inhales, Inhaling, Labored, Male, Man, Meditation, Pant, Panting, Person, Puffing, Respiration, Sigh, Suffocate, Suffocates, Suffocating, Wheeze, Wheezing, Whoop, Woman
Human;Burp;HMNBurp;Human belches, burps.;Adult, Belch, Belching, Burp, Burping, Child, Female, Hiccup, Male, Man, Person, Woman
Human;Cough;HMNCough;Human coughs and coughing.;Adult, Ahem, Bronchitis, Child, Choking, Clear, Clearing, Convulse, Coughing, Covid, Expectoration, Female, Gag, Hack, Hacking, Hiccough, Hiccoughing, Hiccoughs, Hoarse, Male, Man, Person, Throat, Wet, Whooping, Woman
Human;Heartbeat;HMNHart;Heartbeats, both literal as in a Dr. office, and stylized or designed heartbeats.;Adult, Arrhythmia, Arrhythmic, Arrythmia, Beating, Cardiac, Child, Coronary, EKG, Female, Fetal, Fibrillation, Heart, Male, Man, Palpitate, Palpitates, Palpitating, Palpitation, Palpitations, Person, Pulsate, Pulsated, Pulsates, Pulsating, Pulse, Rate, Rhythm, Woman
Human;Kiss;HMNKiss;Human kissing.;Adult, Child, Female, French, Hickey, Kiss, Lips, Make, Male, Man, Necking, Out, Peck, Person, Smooch, Smooching, Snog, Woman
Human;Misc;HMNMisc;Human sounds not fitting another category in this list.;Adult, Child, Female, Male, Man, Miscellaneous, Person, Woman
Human;Pee;HMNPee;Human urinating.;Adult, Child, Female, Male, Man, Micturition, Peeing, Person, Piss, Tinkle, Urinate, Urinating, Urination, Wee, Wizz, Woman
Human;Skin;HMNSkin;Human skin, Scratching, handshakes, skin on skin action, back rubbing, etc.;Adult, Backrub, Brush, Caress, Child, Clap, Dermis, Female, Flick, Grab, Hand, Handshake, Itch, Male, Man, Massage, Pat, Person, Pores, Rash, Rub, Rubbing, Scratch, Scratching, Skin, Slap, Tap, Woman
Human;Sneeze;HMNSneez;Human sneezing.;Achoo, Adult, Ah-Choo, Ahchoo, Allergic, Allergy, Child, Female, Fever, Hay, Male, Man, Nasal, Person, Sinus, Sneeze, Woman
Human;Sniff;HMNSniff;Human sniffing, smelling.;Adult, Child, Female, Inhalation, Inhale, Male, Man, Nose, Odor, Person, Smell, Sniff, Sniffing, Sniffle, Snivel, Snort, Snorting, Snuffle, Whiff, Woman
Human;Snore;HMNSnor;Human snoring.;Adult, Apnea, Breathing, Child, Congested, Doze, Dozing, Female, Heavy, Male, Man, Person, Slumber, Snooze, Snore, Snoring, Woman, ZZZ
Human;Spit;HMNSpit;Human spits.;Adult, Child, Drool, Expectoration, Female, Gob, Hawk, Hock, Male, Man, Mucus, Person, Phlegm, Saliva, Slobber, Spew, Spit, Spitoon, Spitting, Spittle, Spittoon, Sputum, Woman
